code;level;classificationName;
"'93199'";5;"Other sport activities n.e.c.";
"'932'";3;"Amusement and recreation activities";
"'9321'";4;"Activities of amusement parks and theme parks";
"'93210'";5;"Activities of amusement parks and theme parks";
"'9329'";4;"Amusement and recreation activities n.e.c.";
"'93290'";5;"Amusement and recreation activities n.e.c.";
"'T'";1;"Other service activities";
"'94'";2;"Activities of membership organisations";
"'941'";3;"Activities of business, employers and professional membership organisations";
"'9411'";4;"Activities of business and employers membership organisations";
"'94110'";5;"Activities of business and employers membership organisations";
"'9412'";4;"Activities of professional membership organisations";
"'94120'";5;"Activities of professional membership organisations";
"'942'";3;"Activities of trade unions";
"'9420'";4;"Activities of trade unions";
"'94200'";5;"Activities of trade unions";
"'949'";3;"Activities of other membership organisations";
"'9491'";4;"Activities of religious organisations";
"'94910'";5;"Activities of religious organisations";
"'9492'";4;"Activities of political organisations";
"'94921'";5;"Activities of political adult organisations";
"'94922'";5;"Activities of political youth organisations";
"'9499'";4;"Activities of other membership organisations n.e.c.";
"'94991'";5;"Activities of organisations supporting research and culture";
"'94992'";5;"Activities of cultural organisations";
"'94993'";5;"Activities of environmental and ecological organisations";
"'94994'";5;"Activities of youth organisations";
"'94995'";5;"Activities of social and health organisations";
"'94999'";5;"Activities of other miscellaneous membership organisations n.e.c.";
"'95'";2;"Repair and maintenance of computers, personal and household goods, and motor vehicles and motorcycles";
"'951'";3;"Repair and maintenance of computers and communication equipment";
"'9510'";4;"Repair and maintenance of computers and communication equipment";
"'95100'";5;"Repair and maintenance of computers and communication equipment";
"'952'";3;"Repair and maintenance of personal and household goods";
"'9521'";4;"Repair and maintenance of consumer electronics";
"'95210'";5;"Repair and maintenance of consumer electronics";
"'9522'";4;"Repair and maintenance of household appliances and home and garden equipment";
"'95220'";5;"Repair and maintenance of household appliances and home and garden equipment";
"'9523'";4;"Repair and maintenance of footwear and leather goods";
"'95230'";5;"Repair and maintenance of footwear and leather goods";
"'9524'";4;"Repair and maintenance of furniture and home furnishings";
"'95240'";5;"Repair and maintenance of furniture and home furnishings";
"'9525'";4;"Repair and maintenance of watches, clocks and jewellery";
"'95250'";5;"Repair and maintenance of watches, clocks and jewellery";
"'9529'";4;"Repair and maintenance of personal and household goods n.e.c.";
"'95290'";5;"Repair and maintenance of personal and household goods n.e.c.";
"'953'";3;"Repair and maintenance of motor vehicles and motorcycles";
"'9531'";4;"Repair and maintenance of motor vehicles";
"'95311'";5;"Repair of motor vehicles tyres";
"'95312'";5;"Other repair and maintenance of motor vehicles";
"'9532'";4;"Repair and maintenance of motorcycles";
"'95320'";5;"Repair and maintenance of motorcycles";
"'954'";3;"Intermediation service activities for repair and maintenance of computers, personal and household goods, and motor vehicles and motorcycles";
"'9540'";4;"Intermediation service activities for repair and maintenance of computers, personal and household goods, and motor vehicles and motorcycles";
"'95400'";5;"Intermediation service activities for repair and maintenance of computers, personal and household goods, and motor vehicles and motorcycles";
"'96'";2;"Personal service activities";
"'961'";3;"Washing and cleaning of textile and fur products";
"'9610'";4;"Washing and cleaning of textile and fur products";
"'96101'";5;"Washing and cleaning of textile and fur products for enterprises";
"'96102'";5;"Washing and cleaning of textile and fur products for households";
"'962'";3;"Hairdressing, beauty treatment, day spa and similar activities";
"'9621'";4;"Hairdressing and barber activities";
"'96210'";5;"Hairdressing and barber activities";
"'9622'";4;"Beauty care and other beauty treatment activities";
"'96220'";5;"Beauty care and other beauty treatment activities";
"'9623'";4;"Day spa, sauna and steam bath activities";
"'96230'";5;"Day spa, sauna and steam bath activities";
"'963'";3;"Funeral and related activities";
"'9630'";4;"Funeral and related activities";
"'96300'";5;"Funeral and related activities";
"'964'";3;"Intermediation service activities for personal services";
"'9640'";4;"Intermediation service activities for personal services";
"'96400'";5;"Intermediation service activities for personal services";
"'969'";3;"Other personal service activities";
"'9691'";4;"Provision of domestic personal service activities";
"'96910'";5;"Provision of domestic personal service activities";
"'9699'";4;"Other personal service activities n.e.c.";
"'96991'";5;"Pet care service activities";
"'96999'";5;"Other miscellaneous personal service activities n.e.c.";
"'U'";1;"Activities of households as employers and undifferentiated goods – and service-producing activities of households for own use";
"'97'";2;"Activities of households as employers of domestic personnel";
"'970'";3;"Activities of households as employers of domestic personnel";
"'9700'";4;"Activities of households as employers of domestic personnel";
"'97000'";5;"Activities of households as employers of domestic personnel";
"'98'";2;"Undifferentiated goods- and service-producing activities of private households for own use";
"'981'";3;"Undifferentiated goods-producing activities of private households for own use";
"'9810'";4;"Undifferentiated goods-producing activities of private households for own use";
"'98100'";5;"Undifferentiated goods-producing activities of private households for own use";
"'982'";3;"Undifferentiated service-producing activities of private households for own use";
"'9820'";4;"Undifferentiated service-producing activities of private households for own use";
"'98200'";5;"Undifferentiated service-producing activities of private households for own use";
"'V'";1;"Activities of extraterritorial organisations and bodies";
"'99'";2;"Activities of extraterritorial organisations and bodies";
"'990'";3;"Activities of extraterritorial organisations and bodies";
"'9900'";4;"Activities of extraterritorial organisations and bodies";
"'99000'";5;"Activities of extraterritorial organisations and bodies";
